ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
v_macushimacu1259-mFBS-2,,v_macushimacu1259,mFBS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mFBS-3,,v_macushimacu1259,mFBS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mFZS-1,,v_macushimacu1259,mFZS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mFZS-2,,v_macushimacu1259,mFZS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mFZS-3,,v_macushimacu1259,mFZS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMBS-1,,v_macushimacu1259,mMBS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMBS-2,,v_macushimacu1259,mMBS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMBS-3,,v_macushimacu1259,mMBS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMZS-1,,v_macushimacu1259,mMZS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMZS-2,,v_macushimacu1259,mMZS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mMZS-3,,v_macushimacu1259,mMZS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mH-1,,v_macushimacu1259,mH,i-nyo,i-nyo,,,abbott_macushi_2015,,,,
v_macushimacu1259-mW-1,,v_macushimacu1259,mW,i-noʔpɨ,i-noʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-mHF-1,,v_macushimacu1259,mHF,aawo,aawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-mHF-2,,v_macushimacu1259,mHF,ako,ako,,,abbott_macushi_2015,,,,
v_macushimacu1259-mHF-3,,v_macushimacu1259,mHF,u-yawo,u-yawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-mHM-1,,v_macushimacu1259,mHM,waʔnɨ,waʔnɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-mHM-2,,v_macushimacu1259,mHM,u-yawoʔpɨ,u-yawoʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-mWF-1,,v_macushimacu1259,mWF,mɨi,mɨi,,,abbott_macushi_2015,,,,
v_macushimacu1259-mWF-2,,v_macushimacu1259,mWF,u-yawo,u-yawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-mWM-1,,v_macushimacu1259,mWM,waʔnɨ,waʔnɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-mWM-2,,v_macushimacu1259,mWM,u-yawoʔpɨ,u-yawoʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-mSW-1,,v_macushimacu1259,mSW,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-mSW-2,,v_macushimacu1259,mSW,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-mSW-3,,v_macushimacu1259,mSW,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-mSW-4,,v_macushimacu1259,mSW,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-mDH-1,,v_macushimacu1259,mDH,poito,poito,,,abbott_macushi_2015,,,,
v_macushimacu1259-mDH-2,,v_macushimacu1259,mDH,u-payun,u-payun,,,abbott_macushi_2015,,,,
v_macushimacu1259-mDH-3,,v_macushimacu1259,mDH,mɨine,mɨine,,,abbott_macushi_2015,,,,
v_macushimacu1259-mDH-4,,v_macushimacu1259,mDH,u-payun,u-payun,,,abbott_macushi_2015,,,,
v_macushimacu1259-meB-1,,v_macushimacu1259,meB,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeB-1,,v_macushimacu1259,mFeB,papai,papai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyB-1,,v_macushimacu1259,mFyB,papai,papai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZ-1,,v_macushimacu1259,mFeZ,waʔnɨ,waʔnɨ,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZ-1,,v_macushimacu1259,mFyZ,waʔnɨ,waʔnɨ,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZ-1,,v_macushimacu1259,mMeZ,mamai,mamai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZ-1,,v_macushimacu1259,mMyZ,mamai,mamai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeB-1,,v_macushimacu1259,mMeB,inton,inton,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyB-1,,v_macushimacu1259,mMyB,inton,inton,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meBS-1,,v_macushimacu1259,meBS,poito,poito,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myBS-1,,v_macushimacu1259,myBS,poito,poito,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meBD-1,,v_macushimacu1259,meBD,passe,passe,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meBD-2,,v_macushimacu1259,meBD,u-paʔse,u-paʔse,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myBD-1,,v_macushimacu1259,myBD,passe,passe,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myBD-2,,v_macushimacu1259,myBD,u-paʔse,u-paʔse,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meZS-1,,v_macushimacu1259,meZS,poito,poito,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myZS-1,,v_macushimacu1259,myZS,poito,poito,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meZD-1,,v_macushimacu1259,meZD,passe,passe,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-meZD-2,,v_macushimacu1259,meZD,u-paʔse,u-paʔse,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myZD-1,,v_macushimacu1259,myZD,passe,passe,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-myZD-2,,v_macushimacu1259,myZD,u-paʔse,u-paʔse,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBS-1,,v_macushimacu1259,mFeBS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBS-2,,v_macushimacu1259,mFeBS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBS-3,,v_macushimacu1259,mFeBS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBS-1,,v_macushimacu1259,mFyBS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBS-2,,v_macushimacu1259,mFyBS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBS-3,,v_macushimacu1259,mFyBS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZS-1,,v_macushimacu1259,mFeZS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZS-2,,v_macushimacu1259,mFeZS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZS-3,,v_macushimacu1259,mFeZS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZS-1,,v_macushimacu1259,mFyZS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZS-2,,v_macushimacu1259,mFyZS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZS-3,,v_macushimacu1259,mFyZS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBD-1,,v_macushimacu1259,mFeBD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBD-2,,v_macushimacu1259,mFeBD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeBD-3,,v_macushimacu1259,mFeBD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBD-1,,v_macushimacu1259,mFyBD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBD-2,,v_macushimacu1259,mFyBD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyBD-3,,v_macushimacu1259,mFyBD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZD-1,,v_macushimacu1259,mFeZD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZD-2,,v_macushimacu1259,mFeZD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFeZD-3,,v_macushimacu1259,mFeZD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZD-1,,v_macushimacu1259,mFyZD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZD-2,,v_macushimacu1259,mFyZD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFyZD-3,,v_macushimacu1259,mFyZD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBS-1,,v_macushimacu1259,mMeBS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBS-2,,v_macushimacu1259,mMeBS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBS-3,,v_macushimacu1259,mMeBS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBS-1,,v_macushimacu1259,mMyBS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBS-2,,v_macushimacu1259,mMyBS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBS-3,,v_macushimacu1259,mMyBS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZS-1,,v_macushimacu1259,mMeZS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZS-2,,v_macushimacu1259,mMeZS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZS-3,,v_macushimacu1259,mMeZS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZS-1,,v_macushimacu1259,mMyZS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZS-2,,v_macushimacu1259,mMyZS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZS-3,,v_macushimacu1259,mMyZS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBD-1,,v_macushimacu1259,mMeBD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBD-2,,v_macushimacu1259,mMeBD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeBD-3,,v_macushimacu1259,mMeBD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBD-1,,v_macushimacu1259,mMyBD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBD-2,,v_macushimacu1259,mMyBD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyBD-3,,v_macushimacu1259,mMyBD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZD-1,,v_macushimacu1259,mMeZD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZD-2,,v_macushimacu1259,mMeZD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMeZD-3,,v_macushimacu1259,mMeZD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZD-1,,v_macushimacu1259,mMyZD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZD-2,,v_macushimacu1259,mMyZD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMyZD-3,,v_macushimacu1259,mMyZD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeS-1,,v_macushimacu1259,mFBeS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeS-2,,v_macushimacu1259,mFBeS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeS-3,,v_macushimacu1259,mFBeS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByS-1,,v_macushimacu1259,mFByS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByS-2,,v_macushimacu1259,mFByS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByS-3,,v_macushimacu1259,mFByS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeS-1,,v_macushimacu1259,mFZeS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeS-2,,v_macushimacu1259,mFZeS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeS-3,,v_macushimacu1259,mFZeS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyS-1,,v_macushimacu1259,mFZyS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyS-2,,v_macushimacu1259,mFZyS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyS-3,,v_macushimacu1259,mFZyS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeD-1,,v_macushimacu1259,mFBeD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeD-2,,v_macushimacu1259,mFBeD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFBeD-3,,v_macushimacu1259,mFBeD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByD-1,,v_macushimacu1259,mFByD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByD-2,,v_macushimacu1259,mFByD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFByD-3,,v_macushimacu1259,mFByD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeD-1,,v_macushimacu1259,mFZeD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeD-2,,v_macushimacu1259,mFZeD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZeD-3,,v_macushimacu1259,mFZeD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyD-1,,v_macushimacu1259,mFZyD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyD-2,,v_macushimacu1259,mFZyD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mFZyD-3,,v_macushimacu1259,mFZyD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeS-1,,v_macushimacu1259,mMBeS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeS-2,,v_macushimacu1259,mMBeS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeS-3,,v_macushimacu1259,mMBeS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByS-1,,v_macushimacu1259,mMByS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByS-2,,v_macushimacu1259,mMByS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByS-3,,v_macushimacu1259,mMByS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeS-1,,v_macushimacu1259,mMZeS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeS-2,,v_macushimacu1259,mMZeS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeS-3,,v_macushimacu1259,mMZeS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyS-1,,v_macushimacu1259,mMZyS,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyS-2,,v_macushimacu1259,mMZyS,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyS-3,,v_macushimacu1259,mMZyS,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeD-1,,v_macushimacu1259,mMBeD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeD-2,,v_macushimacu1259,mMBeD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMBeD-3,,v_macushimacu1259,mMBeD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByD-1,,v_macushimacu1259,mMByD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByD-2,,v_macushimacu1259,mMByD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMByD-3,,v_macushimacu1259,mMByD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeD-1,,v_macushimacu1259,mMZeD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeD-2,,v_macushimacu1259,mMZeD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZeD-3,,v_macushimacu1259,mMZeD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyD-1,,v_macushimacu1259,mMZyD,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyD-2,,v_macushimacu1259,mMZyD,moyi,moyi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-mMZyD-3,,v_macushimacu1259,mMZyD,piipi,piipi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-fB-1,,v_macushimacu1259,fB,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fyB-1,,v_macushimacu1259,fyB,u-yakon,u-yakon,,,abbott_macushi_2015,,,,
v_macushimacu1259-fyZ-1,,v_macushimacu1259,fyZ,u-wɨrɨsi,u-wɨrɨsi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fF-1,,v_macushimacu1259,fF,u-yun,u-yun,,,abbott_macushi_2015,,,,
v_macushimacu1259-fM-1,,v_macushimacu1259,fM,u-san,u-san,,,abbott_macushi_2015,,,,
v_macushimacu1259-fC-1,,v_macushimacu1259,fC,munkɨ,munkɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fS-1,,v_macushimacu1259,fS,un-mu,un-mu,,,abbott_macushi_2015,,,,
v_macushimacu1259-fD-1,,v_macushimacu1259,fD,u-yensi,u-yensi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFF-1,,v_macushimacu1259,fFF,amoko,amoko,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFM-1,,v_macushimacu1259,fFM,koʔkoʔ,koʔkoʔ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMF-1,,v_macushimacu1259,fMF,amoko,amoko,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMM-1,,v_macushimacu1259,fMM,koʔkoʔ,koʔkoʔ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSS-1,,v_macushimacu1259,fSS,u-pa,u-pa,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSD-1,,v_macushimacu1259,fSD,u-pa,u-pa,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDS-1,,v_macushimacu1259,fDS,u-pa,u-pa,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDD-1,,v_macushimacu1259,fDD,u-pa,u-pa,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFB-1,,v_macushimacu1259,fFB,papai,papai,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZ-1,,v_macushimacu1259,fFZ,waʔnɨ,waʔnɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMB-1,,v_macushimacu1259,fMB,inton,inton,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZ-1,,v_macushimacu1259,fMZ,mamai,mamai,,,abbott_macushi_2015,,,,
v_macushimacu1259-fBS-1,,v_macushimacu1259,fBS,poito,poito,,,abbott_macushi_2015,,,,
v_macushimacu1259-fBD-1,,v_macushimacu1259,fBD,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-fBD-2,,v_macushimacu1259,fBD,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-fZS-1,,v_macushimacu1259,fZS,poito,poito,,,abbott_macushi_2015,,,,
v_macushimacu1259-fZD-1,,v_macushimacu1259,fZD,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-fZD-2,,v_macushimacu1259,fZD,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZD-1,,v_macushimacu1259,fFZD,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZD-2,,v_macushimacu1259,fFZD,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZD-3,,v_macushimacu1259,fFZD,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBD-1,,v_macushimacu1259,fFBD,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBD-2,,v_macushimacu1259,fFBD,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBD-3,,v_macushimacu1259,fFBD,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBD-1,,v_macushimacu1259,fMBD,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBD-2,,v_macushimacu1259,fMBD,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBD-3,,v_macushimacu1259,fMBD,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZD-1,,v_macushimacu1259,fMZD,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZD-2,,v_macushimacu1259,fMZD,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZD-3,,v_macushimacu1259,fMZD,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBS-1,,v_macushimacu1259,fFBS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBS-2,,v_macushimacu1259,fFBS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFBS-3,,v_macushimacu1259,fFBS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZS-1,,v_macushimacu1259,fFZS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZS-2,,v_macushimacu1259,fFZS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fFZS-3,,v_macushimacu1259,fFZS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBS-1,,v_macushimacu1259,fMBS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBS-2,,v_macushimacu1259,fMBS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMBS-3,,v_macushimacu1259,fMBS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZS-1,,v_macushimacu1259,fMZS,uwi,uwi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZS-2,,v_macushimacu1259,fMZS,moyi,moyi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fMZS-3,,v_macushimacu1259,fMZS,piipi,piipi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fH-1,,v_macushimacu1259,fH,i-nyo,i-nyo,,,abbott_macushi_2015,,,,
v_macushimacu1259-fW-1,,v_macushimacu1259,fW,i-noʔpɨ,i-noʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fHF-1,,v_macushimacu1259,fHF,aawo,aawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-fHF-2,,v_macushimacu1259,fHF,ako,ako,,,abbott_macushi_2015,,,,
v_macushimacu1259-fHF-3,,v_macushimacu1259,fHF,u-yawo,u-yawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-fHM-1,,v_macushimacu1259,fHM,waʔnɨ,waʔnɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fHM-2,,v_macushimacu1259,fHM,u-yawoʔpɨ,u-yawoʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fWF-1,,v_macushimacu1259,fWF,mɨi,mɨi,,,abbott_macushi_2015,,,,
v_macushimacu1259-fWF-2,,v_macushimacu1259,fWF,u-yawo,u-yawo,,,abbott_macushi_2015,,,,
v_macushimacu1259-fWM-1,,v_macushimacu1259,fWM,waʔnɨ,waʔnɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fWM-2,,v_macushimacu1259,fWM,u-yawoʔpɨ,u-yawoʔpɨ,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSW-1,,v_macushimacu1259,fSW,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSW-2,,v_macushimacu1259,fSW,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSW-3,,v_macushimacu1259,fSW,passe,passe,,,abbott_macushi_2015,,,,
v_macushimacu1259-fSW-4,,v_macushimacu1259,fSW,u-paʔse,u-paʔse,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDH-1,,v_macushimacu1259,fDH,poito,poito,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDH-2,,v_macushimacu1259,fDH,u-payun,u-payun,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDH-3,,v_macushimacu1259,fDH,mɨine,mɨine,,,abbott_macushi_2015,,,,
v_macushimacu1259-fDH-4,,v_macushimacu1259,fDH,u-payun,u-payun,,,abbott_macushi_2015,,,,
v_macushimacu1259-feB-1,,v_macushimacu1259,feB,uwi,uwi,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-fFeB-1,,v_macushimacu1259,fFeB,papai,papai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-fFyB-1,,v_macushimacu1259,fFyB,papai,papai,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-fFeZ-1,,v_macushimacu1259,fFeZ,waʔnɨ,waʔnɨ,,Inferred; NA,abbott_macushi_2015,,,,
v_macushimacu1259-fFyZ-1,,v_macushimacu1259,fFyZ,waʔnɨ,waʔnɨ,,Inferred; NA,abbott_macushi_2015,,,,
